work_id,instrument_id,has_instrumentation,divisions,time_signature_numerator,time_signature_denominator,current_measure,midi_number,note_name,note_name_without_octave,note_name_just_sharps,note_name_just_flats,duration,length_in_quarter_notes,is_rest,is_grace_note,starting_location,starting_location_of_current_measure,quarter_beats_per_minute,tie_status,verified,note_name_sequence,note_name_without_octave_sequence,note_name_and_duration_sequence,note_name_without_octave_and_duration_sequence,duration_sequence,melodic_sequence,melodic_and_duration_sequence,melodic_sequence_relative
101,1,1,480,4,4,159,60,C5,C,C5,C5,240,1/2,0,0,304080,303360,120,Not applicable,1,C5;G4;A#/Bb4;G#/Ab4;G4;C5;G4;B4;F#/Gb4;D4,C;G;A#/Bb;G#/Ab;G;C;G;B;F#/Gb;D,C5:1/2;G4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4;1/2;C5:1;G4:1/2;B4:1/2;F#/Gb4:1/2;D4:1/2,C:1/2;G:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2,1/2;1/2;1/2;1/2;1/2;1;1/2;1/2;1/2;1/2,60;55;58;56;55;60;55;59;54;50,60:1/2;55:1/2;58:1/2;56:1/2;55:1/2;60:1;55:1/2;59:1/2;54:1/2;50:1/2,-5;3;-2;-1;5;-5;4;-5;-4;7
101,1,1,480,4,4,159,55,G4,G,G4,G4,240,1/2,0,0,304320,303360,120,Not applicable,1,G4;A#/Bb4;G#/Ab4;G4;C5;G4;B4;F#/Gb4;D4;A4,G;A#/Bb;G#/Ab;G;C;G;B;F#/Gb;D;A,G4:1/2;A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C5;1;G4:1/2;B4:1/2;F#/Gb4:1/2;D4:1/2;A4:1/2,G:1/2;A#/Bb:1/2;G#/Ab:1/2;G:1/2;C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2,1/2;1/2;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2,55;58;56;55;60;55;59;54;50;57,55:1/2;58:1/2;56:1/2;55:1/2;60:1;55:1/2;59:1/2;54:1/2;50:1/2;57:1/2,3;-2;-1;5;-5;4;-5;-4;7;-3
101,1,1,480,4,4,159,58,A#/Bb4,A#/Bb,A#4,Bb4,240,1/2,0,0,304560,303360,120,Not applicable,1,A#/Bb4;G#/Ab4;G4;C5;G4;B4;F#/Gb4;D4;A4;F#/Gb4,A#/Bb;G#/Ab;G;C;G;B;F#/Gb;D;A;F#/Gb,A#/Bb4:1/2;G#/Ab4:1/2;G4:1/2;C5:1;G4;1/2;B4:1/2;F#/Gb4:1/2;D4:1/2;A4:1/2;F#/Gb4:1/2,A#/Bb:1/2;G#/Ab:1/2;G:1/2;C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2,1/2;1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2,58;56;55;60;55;59;54;50;57;54,58:1/2;56:1/2;55:1/2;60:1;55:1/2;59:1/2;54:1/2;50:1/2;57:1/2;54:1/2,-2;-1;5;-5;4;-5;-4;7;-3;-4
101,1,1,480,4,4,159,56,G#/Ab4,G#/Ab,G#4,Ab4,240,1/2,0,0,304800,303360,120,Not applicable,1,G#/Ab4;G4;C5;G4;B4;F#/Gb4;D4;A4;F#/Gb4;D4,G#/Ab;G;C;G;B;F#/Gb;D;A;F#/Gb;D,G#/Ab4:1/2;G4:1/2;C5:1;G4:1/2;B4;1/2;F#/Gb4:1/2;D4:1/2;A4:1/2;F#/Gb4:1/2;D4:1/2,G#/Ab:1/2;G:1/2;C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2,1/2;1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1/2,56;55;60;55;59;54;50;57;54;50,56:1/2;55:1/2;60:1;55:1/2;59:1/2;54:1/2;50:1/2;57:1/2;54:1/2;50:1/2,-1;5;-5;4;-5;-4;7;-3;-4;4
101,1,1,480,4,4,159,55,G4,G,G4,G4,240,1/2,0,0,305040,303360,120,Not applicable,1,G4;C5;G4;B4;F#/Gb4;D4;A4;F#/Gb4;D4;F#/Gb4,G;C;G;B;F#/Gb;D;A;F#/Gb;D;F#/Gb,G4:1/2;C5:1;G4:1/2;B4:1/2;F#/Gb4;1/2;D4:1/2;A4:1/2;F#/Gb4:1/2;D4:1/2;F#/Gb4:1/2,G:1/2;C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2,1/2;1;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;60;55;59;54;50;57;54;50;54,55:1/2;60:1;55:1/2;59:1/2;54:1/2;50:1/2;57:1/2;54:1/2;50:1/2;54:1/2,5;-5;4;-5;-4;7;-3;-4;4;-7
101,1,1,480,4,4,160,60,C5,C,C5,C5,480,1,0,0,305280,305280,120,Not applicable,1,C5;G4;B4;F#/Gb4;D4;A4;F#/Gb4;D4;F#/Gb4;B3,C;G;B;F#/Gb;D;A;F#/Gb;D;F#/Gb;B,C5:1;G4:1/2;B4:1/2;F#/Gb4:1/2;D4;1/2;A4:1/2;F#/Gb4:1/2;D4:1/2;F#/Gb4:1/2;B3:1/2,C:1;G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2,1;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,60;55;59;54;50;57;54;50;54;47,60:1;55:1/2;59:1/2;54:1/2;50:1/2;57:1/2;54:1/2;50:1/2;54:1/2;47:1/2,-5;4;-5;-4;7;-3;-4;4;-7;3
101,1,1,480,4,4,160,55,G4,G,G4,G4,240,1/2,0,0,305760,305280,120,Not applicable,1,G4;B4;F#/Gb4;D4;A4;F#/Gb4;D4;F#/Gb4;B3;D4,G;B;F#/Gb;D;A;F#/Gb;D;F#/Gb;B;D,G4:1/2;B4:1/2;F#/Gb4:1/2;D4:1/2;A4;1/2;F#/Gb4:1/2;D4:1/2;F#/Gb4:1/2;B3:1/2;D4:1/2,G:1/2;B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,55;59;54;50;57;54;50;54;47;50,55:1/2;59:1/2;54:1/2;50:1/2;57:1/2;54:1/2;50:1/2;54:1/2;47:1/2;50:1/2,4;-5;-4;7;-3;-4;4;-7;3;2
101,1,1,480,4,4,160,59,B4,B,B4,B4,240,1/2,0,0,306000,305280,120,Not applicable,1,B4;F#/Gb4;D4;A4;F#/Gb4;D4;F#/Gb4;B3;D4;E4,B;F#/Gb;D;A;F#/Gb;D;F#/Gb;B;D;E,B4:1/2;F#/Gb4:1/2;D4:1/2;A4:1/2;F#/Gb4;1/2;D4:1/2;F#/Gb4:1/2;B3:1/2;D4:1/2;E4:1/2,B:1/2;F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,59;54;50;57;54;50;54;47;50;52,59:1/2;54:1/2;50:1/2;57:1/2;54:1/2;50:1/2;54:1/2;47:1/2;50:1/2;52:1/2,-5;-4;7;-3;-4;4;-7;3;2;2
101,1,1,480,4,4,160,54,F#/Gb4,F#/Gb,F#4,Gb4,240,1/2,0,0,306240,305280,120,Not applicable,1,F#/Gb4;D4;A4;F#/Gb4;D4;F#/Gb4;B3;D4;E4;F#/Gb4,F#/Gb;D;A;F#/Gb;D;F#/Gb;B;D;E;F#/Gb,F#/Gb4:1/2;D4:1/2;A4:1/2;F#/Gb4:1/2;D4;1/2;F#/Gb4:1/2;B3:1/2;D4:1/2;E4:1/2;F#/Gb4:1/2,F#/Gb:1/2;D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,54;50;57;54;50;54;47;50;52;54,54:1/2;50:1/2;57:1/2;54:1/2;50:1/2;54:1/2;47:1/2;50:1/2;52:1/2;54:1/2,-4;7;-3;-4;4;-7;3;2;2;-4
101,1,1,480,4,4,160,50,D4,D,D4,D4,240,1/2,0,0,306480,305280,120,Not applicable,1,D4;A4;F#/Gb4;D4;F#/Gb4;B3;D4;E4;F#/Gb4;D4,D;A;F#/Gb;D;F#/Gb;B;D;E;F#/Gb;D,D4:1/2;A4:1/2;F#/Gb4:1/2;D4:1/2;F#/Gb4;1/2;B3:1/2;D4:1/2;E4:1/2;F#/Gb4:1/2;D4:1/2,D:1/2;A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,50;57;54;50;54;47;50;52;54;50,50:1/2;57:1/2;54:1/2;50:1/2;54:1/2;47:1/2;50:1/2;52:1/2;54:1/2;50:1/2,7;-3;-4;4;-7;3;2;2;-4;-3
101,1,1,480,4,4,160,57,A4,A,A4,A4,240,1/2,0,0,306720,305280,120,Not applicable,1,A4;F#/Gb4;D4;F#/Gb4;B3;D4;E4;F#/Gb4;D4;B3,A;F#/Gb;D;F#/Gb;B;D;E;F#/Gb;D;B,A4:1/2;F#/Gb4:1/2;D4:1/2;F#/Gb4:1/2;B3;1/2;D4:1/2;E4:1/2;F#/Gb4:1/2;D4:1/2;B3:1/2,A:1/2;F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,57;54;50;54;47;50;52;54;50;47,57:1/2;54:1/2;50:1/2;54:1/2;47:1/2;50:1/2;52:1/2;54:1/2;50:1/2;47:1/2,-3;-4;4;-7;3;2;2;-4;-3;-2
101,1,1,480,4,4,160,54,F#/Gb4,F#/Gb,F#4,Gb4,240,1/2,0,0,306960,305280,120,Not applicable,1,F#/Gb4;D4;F#/Gb4;B3;D4;E4;F#/Gb4;D4;B3;A3,F#/Gb;D;F#/Gb;B;D;E;F#/Gb;D;B;A,F#/Gb4:1/2;D4:1/2;F#/Gb4:1/2;B3:1/2;D4;1/2;E4:1/2;F#/Gb4:1/2;D4:1/2;B3:1/2;A3:1,F#/Gb:1/2;D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1,54;50;54;47;50;52;54;50;47;45,54:1/2;50:1/2;54:1/2;47:1/2;50:1/2;52:1/2;54:1/2;50:1/2;47:1/2;45:1,-4;4;-7;3;2;2;-4;-3;-2;-2
101,1,1,480,4,4,161,50,D4,D,D4,D4,240,1/2,0,0,307200,307200,120,Not applicable,1,D4;F#/Gb4;B3;D4;E4;F#/Gb4;D4;B3;A3;G3,D;F#/Gb;B;D;E;F#/Gb;D;B;A;G,D4:1/2;F#/Gb4:1/2;B3:1/2;D4:1/2;E4;1/2;F#/Gb4:1/2;D4:1/2;B3:1/2;A3:1;G3:1/3,D:1/2;F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1;1/3,50;54;47;50;52;54;50;47;45;43,50:1/2;54:1/2;47:1/2;50:1/2;52:1/2;54:1/2;50:1/2;47:1/2;45:1;43:1/3,4;-7;3;2;2;-4;-3;-2;-2;-1
101,1,1,480,4,4,161,54,F#/Gb4,F#/Gb,F#4,Gb4,240,1/2,0,0,307440,307200,120,Not applicable,1,F#/Gb4;B3;D4;E4;F#/Gb4;D4;B3;A3;G3;F#/Gb3,F#/Gb;B;D;E;F#/Gb;D;B;A;G;F#/Gb,F#/Gb4:1/2;B3:1/2;D4:1/2;E4:1/2;F#/Gb4;1/2;D4:1/2;B3:1/2;A3:1;G3:1/3;F#/Gb3:1/3,F#/Gb:1/2;B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1;1/3;1/3,54;47;50;52;54;50;47;45;43;42,54:1/2;47:1/2;50:1/2;52:1/2;54:1/2;50:1/2;47:1/2;45:1;43:1/3;42:1/3,-7;3;2;2;-4;-3;-2;-2;-1;1
101,1,1,480,4,4,161,47,B3,B,B3,B3,240,1/2,0,0,307680,307200,120,Not applicable,1,B3;D4;E4;F#/Gb4;D4;B3;A3;G3;F#/Gb3;G3,B;D;E;F#/Gb;D;B;A;G;F#/Gb;G,B3:1/2;D4:1/2;E4:1/2;F#/Gb4:1/2;D4;1/2;B3:1/2;A3:1;G3:1/3;F#/Gb3:1/3;G3:1/3,B:1/2;D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3,1/2;1/2;1/2;1/2;1/2;1/2;1;1/3;1/3;1/3,47;50;52;54;50;47;45;43;42;43,47:1/2;50:1/2;52:1/2;54:1/2;50:1/2;47:1/2;45:1;43:1/3;42:1/3;43:1/3,3;2;2;-4;-3;-2;-2;-1;1;-1
101,1,1,480,4,4,161,50,D4,D,D4,D4,240,1/2,0,0,307920,307200,120,Not applicable,1,D4;E4;F#/Gb4;D4;B3;A3;G3;F#/Gb3;G3;F#/Gb3,D;E;F#/Gb;D;B;A;G;F#/Gb;G;F#/Gb,D4:1/2;E4:1/2;F#/Gb4:1/2;D4:1/2;B3;1/2;A3:1;G3:1/3;F#/Gb3:1/3;G3:1/3;F#/Gb3:1/2,D:1/2;E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2,1/2;1/2;1/2;1/2;1/2;1;1/3;1/3;1/3;1/2,50;52;54;50;47;45;43;42;43;42,50:1/2;52:1/2;54:1/2;50:1/2;47:1/2;45:1;43:1/3;42:1/3;43:1/3;42:1/2,2;2;-4;-3;-2;-2;-1;1;-1;1
101,1,1,480,4,4,161,52,E4,E,E4,E4,240,1/2,0,0,308160,307200,120,Not applicable,1,E4;F#/Gb4;D4;B3;A3;G3;F#/Gb3;G3;F#/Gb3;G3,E;F#/Gb;D;B;A;G;F#/Gb;G;F#/Gb;G,E4:1/2;F#/Gb4:1/2;D4:1/2;B3:1/2;A3;1;G3:1/3;F#/Gb3:1/3;G3:1/3;F#/Gb3:1/2;G3:1/2,E:1/2;F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2,1/2;1/2;1/2;1/2;1;1/3;1/3;1/3;1/2;1/2,52;54;50;47;45;43;42;43;42;43,52:1/2;54:1/2;50:1/2;47:1/2;45:1;43:1/3;42:1/3;43:1/3;42:1/2;43:1/2,2;-4;-3;-2;-2;-1;1;-1;1;2
101,1,1,480,4,4,161,54,F#/Gb4,F#/Gb,F#4,Gb4,240,1/2,0,0,308400,307200,120,Not applicable,1,F#/Gb4;D4;B3;A3;G3;F#/Gb3;G3;F#/Gb3;G3;A3,F#/Gb;D;B;A;G;F#/Gb;G;F#/Gb;G;A,F#/Gb4:1/2;D4:1/2;B3:1/2;A3:1;G3;1/3;F#/Gb3:1/3;G3:1/3;F#/Gb3:1/2;G3:1/2;A3:1/2,F#/Gb:1/2;D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2,1/2;1/2;1/2;1;1/3;1/3;1/3;1/2;1/2;1/2,54;50;47;45;43;42;43;42;43;45,54:1/2;50:1/2;47:1/2;45:1;43:1/3;42:1/3;43:1/3;42:1/2;43:1/2;45:1/2,-4;-3;-2;-2;-1;1;-1;1;2;2
101,1,1,480,4,4,161,50,D4,D,D4,D4,240,1/2,0,0,308640,307200,120,Not applicable,1,D4;B3;A3;G3;F#/Gb3;G3;F#/Gb3;G3;A3;B3,D;B;A;G;F#/Gb;G;F#/Gb;G;A;B,D4:1/2;B3:1/2;A3:1;G3:1/3;F#/Gb3;1/3;G3:1/3;F#/Gb3:1/2;G3:1/2;A3:1/2;B3:1/2,D:1/2;B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2,1/2;1/2;1;1/3;1/3;1/3;1/2;1/2;1/2;1/2,50;47;45;43;42;43;42;43;45;47,50:1/2;47:1/2;45:1;43:1/3;42:1/3;43:1/3;42:1/2;43:1/2;45:1/2;47:1/2,-3;-2;-2;-1;1;-1;1;2;2;1
101,1,1,480,4,4,161,47,B3,B,B3,B3,240,1/2,0,0,308880,307200,120,Not applicable,1,B3;A3;G3;F#/Gb3;G3;F#/Gb3;G3;A3;B3;C4,B;A;G;F#/Gb;G;F#/Gb;G;A;B;C,B3:1/2;A3:1;G3:1/3;F#/Gb3:1/3;G3;1/3;F#/Gb3:1/2;G3:1/2;A3:1/2;B3:1/2;C4:1/2,B:1/2;A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2,1/2;1;1/3;1/3;1/3;1/2;1/2;1/2;1/2;1/2,47;45;43;42;43;42;43;45;47;48,47:1/2;45:1;43:1/3;42:1/3;43:1/3;42:1/2;43:1/2;45:1/2;47:1/2;48:1/2,-2;-2;-1;1;-1;1;2;2;1;2
101,1,1,480,4,4,162,45,A3,A,A3,A3,480,1,0,0,309120,309120,120,Not applicable,1,A3;G3;F#/Gb3;G3;F#/Gb3;G3;A3;B3;C4;D4,A;G;F#/Gb;G;F#/Gb;G;A;B;C;D,A3:1;G3:1/3;F#/Gb3:1/3;G3:1/3;F#/Gb3;1/2;G3:1/2;A3:1/2;B3:1/2;C4:1/2;D4:1/2,A:1;G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2;D:1/2,1;1/3;1/3;1/3;1/2;1/2;1/2;1/2;1/2;1/2,45;43;42;43;42;43;45;47;48;50,45:1;43:1/3;42:1/3;43:1/3;42:1/2;43:1/2;45:1/2;47:1/2;48:1/2;50:1/2,-2;-1;1;-1;1;2;2;1;2;-1
101,1,1,480,4,4,162,43,G3,G,G3,G3,160,1/3,0,0,309600,309120,120,Not applicable,1,G3;F#/Gb3;G3;F#/Gb3;G3;A3;B3;C4;D4;C#/Db4,G;F#/Gb;G;F#/Gb;G;A;B;C;D;C#/Db,G3:1/3;F#/Gb3:1/3;G3:1/3;F#/Gb3:1/2;G3;1/2;A3:1/2;B3:1/2;C4:1/2;D4:1/2;C#/Db4:1/2,G:1/3;F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2,1/3;1/3;1/3;1/2;1/2;1/2;1/2;1/2;1/2;1/2,43;42;43;42;43;45;47;48;50;49,43:1/3;42:1/3;43:1/3;42:1/2;43:1/2;45:1/2;47:1/2;48:1/2;50:1/2;49:1/2,-1;1;-1;1;2;2;1;2;-1;1
101,1,1,480,4,4,162,42,F#/Gb3,F#/Gb,F#3,Gb3,160,1/3,0,0,309760,309120,120,Not applicable,1,F#/Gb3;G3;F#/Gb3;G3;A3;B3;C4;D4;C#/Db4;D4,F#/Gb;G;F#/Gb;G;A;B;C;D;C#/Db;D,F#/Gb3:1/3;G3:1/3;F#/Gb3:1/2;G3:1/2;A3;1/2;B3:1/2;C4:1/2;D4:1/2;C#/Db4:1/2;D4:1/2,F#/Gb:1/3;G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2,1/3;1/3;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,42;43;42;43;45;47;48;50;49;50,42:1/3;43:1/3;42:1/2;43:1/2;45:1/2;47:1/2;48:1/2;50:1/2;49:1/2;50:1/2,1;-1;1;2;2;1;2;-1;1;2
101,1,1,480,4,4,162,43,G3,G,G3,G3,160,1/3,0,0,309920,309120,120,Not applicable,1,G3;F#/Gb3;G3;A3;B3;C4;D4;C#/Db4;D4;E4,G;F#/Gb;G;A;B;C;D;C#/Db;D;E,G3:1/3;F#/Gb3:1/2;G3:1/2;A3:1/2;B3;1/2;C4:1/2;D4:1/2;C#/Db4:1/2;D4:1/2;E4:1/2,G:1/3;F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2,1/3;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,43;42;43;45;47;48;50;49;50;52,43:1/3;42:1/2;43:1/2;45:1/2;47:1/2;48:1/2;50:1/2;49:1/2;50:1/2;52:1/2,-1;1;2;2;1;2;-1;1;2;-2
101,1,1,480,4,4,162,42,F#/Gb3,F#/Gb,F#3,Gb3,240,1/2,0,0,310080,309120,120,Not applicable,1,F#/Gb3;G3;A3;B3;C4;D4;C#/Db4;D4;E4;D4,F#/Gb;G;A;B;C;D;C#/Db;D;E;D,F#/Gb3:1/2;G3:1/2;A3:1/2;B3:1/2;C4;1/2;D4:1/2;C#/Db4:1/2;D4:1/2;E4:1/2;D4:1/2,F#/Gb:1/2;G:1/2;A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,42;43;45;47;48;50;49;50;52;50,42:1/2;43:1/2;45:1/2;47:1/2;48:1/2;50:1/2;49:1/2;50:1/2;52:1/2;50:1/2,1;2;2;1;2;-1;1;2;-2;2
101,1,1,480,4,4,162,43,G3,G,G3,G3,240,1/2,0,0,310320,309120,120,Not applicable,1,G3;A3;B3;C4;D4;C#/Db4;D4;E4;D4;E4,G;A;B;C;D;C#/Db;D;E;D;E,G3:1/2;A3:1/2;B3:1/2;C4:1/2;D4;1/2;C#/Db4:1/2;D4:1/2;E4:1/2;D4:1/2;E4:1/2,G:1/2;A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,43;45;47;48;50;49;50;52;50;52,43:1/2;45:1/2;47:1/2;48:1/2;50:1/2;49:1/2;50:1/2;52:1/2;50:1/2;52:1/2,2;2;1;2;-1;1;2;-2;2;2
101,1,1,480,4,4,162,45,A3,A,A3,A3,240,1/2,0,0,310560,309120,120,Not applicable,1,A3;B3;C4;D4;C#/Db4;D4;E4;D4;E4;F#/Gb4,A;B;C;D;C#/Db;D;E;D;E;F#/Gb,A3:1/2;B3:1/2;C4:1/2;D4:1/2;C#/Db4;1/2;D4:1/2;E4:1/2;D4:1/2;E4:1/2;F#/Gb4:1/2,A:1/2;B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,45;47;48;50;49;50;52;50;52;54,45:1/2;47:1/2;48:1/2;50:1/2;49:1/2;50:1/2;52:1/2;50:1/2;52:1/2;54:1/2,2;1;2;-1;1;2;-2;2;2;1
101,1,1,480,4,4,162,47,B3,B,B3,B3,240,1/2,0,0,310800,309120,120,Not applicable,1,B3;C4;D4;C#/Db4;D4;E4;D4;E4;F#/Gb4;G4,B;C;D;C#/Db;D;E;D;E;F#/Gb;G,B3:1/2;C4:1/2;D4:1/2;C#/Db4:1/2;D4;1/2;E4:1/2;D4:1/2;E4:1/2;F#/Gb4:1/2;G4:1/2,B:1/2;C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,47;48;50;49;50;52;50;52;54;55,47:1/2;48:1/2;50:1/2;49:1/2;50:1/2;52:1/2;50:1/2;52:1/2;54:1/2;55:1/2,1;2;-1;1;2;-2;2;2;1;-1
101,1,1,480,4,4,163,48,C4,C,C4,C4,240,1/2,0,0,311040,311040,120,Not applicable,1,C4;D4;C#/Db4;D4;E4;D4;E4;F#/Gb4;G4;F#/Gb4,C;D;C#/Db;D;E;D;E;F#/Gb;G;F#/Gb,C4:1/2;D4:1/2;C#/Db4:1/2;D4:1/2;E4;1/2;D4:1/2;E4:1/2;F#/Gb4:1/2;G4:1/2;F#/Gb4:1/2,C:1/2;D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2;G:1/2;F#/Gb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,48;50;49;50;52;50;52;54;55;54,48:1/2;50:1/2;49:1/2;50:1/2;52:1/2;50:1/2;52:1/2;54:1/2;55:1/2;54:1/2,2;-1;1;2;-2;2;2;1;-1;1
101,1,1,480,4,4,163,50,D4,D,D4,D4,240,1/2,0,0,311280,311040,120,Not applicable,1,D4;C#/Db4;D4;E4;D4;E4;F#/Gb4;G4;F#/Gb4;G4,D;C#/Db;D;E;D;E;F#/Gb;G;F#/Gb;G,D4:1/2;C#/Db4:1/2;D4:1/2;E4:1/2;D4;1/2;E4:1/2;F#/Gb4:1/2;G4:1/2;F#/Gb4:1/2;G4:1/2,D:1/2;C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2;G:1/2;F#/Gb:1/2;G:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,50;49;50;52;50;52;54;55;54;55,50:1/2;49:1/2;50:1/2;52:1/2;50:1/2;52:1/2;54:1/2;55:1/2;54:1/2;55:1/2,-1;1;2;-2;2;2;1;-1;1;2
101,1,1,480,4,4,163,49,C#/Db4,C#/Db,C#4,Db4,240,1/2,0,0,311520,311040,120,Not applicable,1,C#/Db4;D4;E4;D4;E4;F#/Gb4;G4;F#/Gb4;G4;A4,C#/Db;D;E;D;E;F#/Gb;G;F#/Gb;G;A,C#/Db4:1/2;D4:1/2;E4:1/2;D4:1/2;E4;1/2;F#/Gb4:1/2;G4:1/2;F#/Gb4:1/2;G4:1/2;A4:1/2,C#/Db:1/2;D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2;G:1/2;F#/Gb:1/2;G:1/2;A:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,49;50;52;50;52;54;55;54;55;57,49:1/2;50:1/2;52:1/2;50:1/2;52:1/2;54:1/2;55:1/2;54:1/2;55:1/2;57:1/2,1;2;-2;2;2;1;-1;1;2;1
101,1,1,480,4,4,163,50,D4,D,D4,D4,240,1/2,0,0,311760,311040,120,Not applicable,1,D4;E4;D4;E4;F#/Gb4;G4;F#/Gb4;G4;A4;A#/Bb4,D;E;D;E;F#/Gb;G;F#/Gb;G;A;A#/Bb,D4:1/2;E4:1/2;D4:1/2;E4:1/2;F#/Gb4;1/2;G4:1/2;F#/Gb4:1/2;G4:1/2;A4:1/2;A#/Bb4:1/2,D:1/2;E:1/2;D:1/2;E:1/2;F#/Gb:1/2;G:1/2;F#/Gb:1/2;G:1/2;A:1/2;A#/Bb:1/2,1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2;1/2,50;52;50;52;54;55;54;55;57;58,50:1/2;52:1/2;50:1/2;52:1/2;54:1/2;55:1/2;54:1/2;55:1/2;57:1/2;58:1/2,2;-2;2;2;1;-1;1;2;1;1
